Image Path,Face Width,Left Eyebrow,Right Eyebrow,Mouth Openness,Left Eye Openness,Right Eye Openness,Vertical Tilt,Horizontal Tilt
output_frames/processed_frame_1733989646589.jpg,127.88967936414089,17.3645996437107,17.295338417872635,6.455940910427986,6.206953658568523,6.048204855706404,1.3503618894554839,150.96620622594185
output_frames/processed_frame_1733989664306.jpg,135.27284225926874,21.57005663189569,19.902646735061158,2.5781096998063484,6.809107123638557,6.360329816349251,4.054869569730859,157.5016040354273
output_frames/processed_frame_1733989729310.jpg,132.48599882860105,19.52480171036729,18.835109941828826,2.5037512060717675,6.817741741633057,6.594547861219713,2.0975544574561567,150.4507779578596
output_frames/processed_frame_1733989749213.jpg,151.44157191567658,22.21548788068241,20.720122584621798,0.3742916775181151,8.538119827998173,8.134087713382122,3.3010352541691743,148.79399801664155
output_frames/processed_frame_1733989750876.jpg,169.99601966285127,27.784848853747395,27.97830815103352,2.015911958142633,6.842084287722524,6.601637898239585,0.5615355613327294,139.8577436913458
output_frames/processed_frame_1733989833747.jpg,127.46929142050196,18.710298347258483,18.325602394877674,1.5998983072438626,7.386386995205171,7.3770500215168875,1.5232131593856082,146.8454549081732
output_frames/processed_frame_1733989836395.jpg,128.81587565212538,18.79192280245594,16.984502480418577,23.326247571305018,7.732730311345123,7.370125346638685,3.399556394309629,148.8781885808474
output_frames/processed_frame_1733989838048.jpg,130.30895313477228,18.88674952527659,18.284851253327844,1.0401976166524396,6.727684971383949,6.572283707633869,1.7574682095743752,149.24623669599725
output_frames/processed_frame_1733989839146.jpg,128.97460917839905,18.33221314737104,17.949355101544704,1.4961247744454824,7.387484097394646,7.255182950163167,1.2360843534331611,147.3951509621032
output_frames/processed_frame_1733989840232.jpg,130.65354958351503,18.767615134887546,18.172956840258266,1.0140925771176093,6.957695650541861,6.869545746227953,2.52843838599894,151.2256495929544
output_frames/processed_frame_1733989841334.jpg,133.14881529340929,20.276338246906892,19.889482444203022,0.6935712125567184,7.030298190133582,7.03151519409495,1.5640762150494572,151.54574551550988
output_frames/processed_frame_1733989842434.jpg,137.63415867492827,20.86322058346445,20.057121467735495,1.1199255289984322,7.0837884441344565,7.106861422508212,2.1399913762495695,151.61167427223785
output_frames/processed_frame_1733989844104.jpg,135.96384011804213,19.389019350855197,18.3167620631871,0.996854693931779,7.5682546375958335,7.48362212263873,3.84557079283455,152.5382814390718
output_frames/processed_frame_1733989845176.jpg,139.07103423070254,19.253809863404747,19.25750366629716,17.11005894631406,7.007223997026547,7.05167669158069,1.0166101849998364,143.4574892852979
output_frames/processed_frame_1733989846281.jpg,139.9349135668646,18.866241154414595,18.652757439799664,20.5139063443324,8.201910937903637,8.243158563212358,1.1570800735084934,145.0041518236459
output_frames/processed_frame_1733989847425.jpg,139.25045347584376,20.115082082789147,19.428421053291817,18.79885369504865,7.966815845277129,7.710552771543119,1.172663799363494,142.7705512957181
output_frames/processed_frame_1733989848596.jpg,138.49475456754595,19.7499429221633,19.169751215180934,2.8106842639233323,6.305251423596793,6.21519726912609,1.9845209521165523,145.1770020541131
output_frames/processed_frame_1733989850156.jpg,141.32197879899988,20.271550503500475,20.014894958489617,16.365838659824497,6.166924735138729,6.019639005001133,0.8789496697997757,140.81851726386708
output_frames/processed_frame_1733989851236.jpg,139.4370336550931,21.032921635232977,20.907587979892064,6.819776905217577,6.707180998094454,6.6253651215533935,0.5604271871780039,139.53897957793086
output_frames/processed_frame_1733989852331.jpg,140.3453766786581,20.345893095567444,20.313840561800735,10.827253916544647,6.253035608576388,6.168837690974567,0.6585382341884225,140.09258707004085
output_frames/processed_frame_1733989853450.jpg,139.4801091068389,20.789952922541264,20.028008990278515,6.068087361165886,6.512666304339148,6.473593559179266,1.7153016189602919,143.62290345479366
output_frames/processed_frame_1733989854535.jpg,138.18928110817038,21.16465254927178,20.894541269238722,1.1213096484388625,6.322524023673196,6.334381277944603,1.3069839984374099,143.16784730076373
output_frames/processed_frame_1733989855634.jpg,135.92419710279063,21.069604379710235,20.616538291470842,1.993113094488982,5.995776772553075,6.037537286971155,1.9694400647196502,143.04442938357266
output_frames/processed_frame_1733989856737.jpg,140.5303425004366,20.774367360893187,20.37325130764215,13.069469820041078,6.831264690050029,6.649263676342827,0.6502644783504974,138.3697376898735
output_frames/processed_frame_1733989857831.jpg,138.66336048990894,19.3120013871226,19.48885777043269,11.779670066936042,7.080725101270315,7.071898896408595,0.07885983236684149,137.04679654413687
output_frames/processed_frame_1733989858951.jpg,139.6215658013418,19.39353716050077,19.635944935637166,16.715640988734414,6.36826887563663,6.161704008667206,0.1007680873335388,136.948840992249
output_frames/processed_frame_1733989860046.jpg,138.3042121287831,19.6905759793745,19.371805375494855,18.36698696725782,6.326110524008766,6.103974522596757,0.05961711352403515,136.35003755967176
output_frames/processed_frame_1733989861690.jpg,138.16819767224894,19.632308945377403,19.280235431196246,10.661884162303233,6.097389483471019,5.930236668194361,1.1132018525238576,140.22923716051778
output_frames/processed_frame_1733989862785.jpg,139.1229933404448,19.38356668951593,19.73267229787843,11.46343963891768,6.601873626268987,6.632560179623878,0.34123901651107114,139.2889698680046
output_frames/processed_frame_1733989863880.jpg,136.44786013503355,19.208408780155022,19.286204439958695,0.26786186262878736,6.336753435258988,6.3443046359013815,0.694661882573327,144.50389528900675
output_frames/processed_frame_1733989864993.jpg,134.35014917612492,21.323312986087398,20.22822884494416,1.0899456787162887,5.976629148358842,5.766732644151946,3.0689196771132807,147.53837052495675
